measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,3,Both,22,All ages,399,Other sexually transmitted infections,1,Number,2021,3255.365235391779,4304.142824314962,2161.4401091231175
1,Deaths,1,Global,3,Both,22,All ages,399,Other sexually transmitted infections,2,Percent,2021,4.7974396102756476e-05,6.279408515503668e-05,3.184236419921762e-05
1,Deaths,1,Global,3,Both,22,All ages,399,Other sexually transmitted infections,3,Rate,2021,0.041252306307042574,0.054542518377828496,0.02738998023217002
1,Deaths,1,Global,3,Both,22,All ages,400,Acute hepatitis,1,Number,2021,71846.39302436683,92908.27919160003,58044.95424306761
1,Deaths,1,Global,3,Both,22,All ages,400,Acute hepatitis,2,Percent,2021,0.0010586259346562412,0.0013577522083812056,0.0008552486644631415
1,Deaths,1,Global,3,Both,22,All ages,400,Acute hepatitis,3,Rate,2021,0.9104445116864597,1.177342790911403,0.7355513310705738
1,Deaths,1,Global,3,Both,22,All ages,401,Acute hepatitis A,1,Number,2021,26901.550697786446,42453.6613158975,18386.910150770098
1,Deaths,1,Global,3,Both,22,All ages,401,Acute hepatitis A,2,Percent,2021,0.0003965483378622694,0.0006266035247234322,0.0002724446877181242
1,Deaths,1,Global,3,Both,22,All ages,401,Acute hepatitis A,3,Rate,2021,0.34089907868232366,0.5379769438522247,0.23300072180329512
1,Deaths,1,Global,3,Both,22,All ages,402,Acute hepatitis B,1,Number,2021,36025.28294874764,44620.842542353086,26239.409555570037
1,Deaths,1,Global,3,Both,22,All ages,402,Acute hepatitis B,2,Percent,2021,0.000530666387416101,0.000657825676328848,0.00038648714422560073
1,Deaths,1,Global,3,Both,22,All ages,402,Acute hepatitis B,3,Rate,2021,0.4565159051410597,0.56543967608413,0.3325083614379893
1,Deaths,1,Global,3,Both,22,All ages,403,Acute hepatitis C,1,Number,2021,5474.370252347495,9110.813200233251,2464.8132064726187
1,Deaths,1,Global,3,Both,22,All ages,403,Acute hepatitis C,2,Percent,2021,8.066236891564415e-05,0.00013435134329294754,3.636486839912539e-05
1,Deaths,1,Global,3,Both,22,All ages,403,Acute hepatitis C,3,Rate,2021,0.06937175467526993,0.11545311498574037,0.031234353760866175
1,Deaths,1,Global,3,Both,22,All ages,404,Acute hepatitis E,1,Number,2021,3445.1891254852303,5842.003188845741,1885.144709028318
1,Deaths,1,Global,3,Both,22,All ages,404,Acute hepatitis E,2,Percent,2021,5.074884046222708e-05,8.713297922741567e-05,2.7560750882423158e-05
1,Deaths,1,Global,3,Both,22,All ages,404,Acute hepatitis E,3,Rate,2021,0.04365777318780772,0.07403043516374604,0.023888737928534673
1,Deaths,1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,1,Number,2021,68623.05650562365,94765.73734153261,44039.093091435665
1,Deaths,1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,2,Percent,2021,0.0010112035428365379,0.0013938845272906508,0.0006467872948456353
1,Deaths,1,Global,3,Both,22,All ages,408,Other unspecified infectious diseases,3,Rate,2021,0.8695980764059457,1.2008806820581426,0.5580676902060812
1,Deaths,1,Global,3,Both,22,All ages,409,Non-communicable diseases,1,Number,2021,43768181.657328695,45882469.412486725,41841301.44180199
1,Deaths,1,Global,3,Both,22,All ages,409,Non-communicable diseases,2,Percent,2021,0.6448684913961369,0.657653470816649,0.6326437610160183
1,Deaths,1,Global,3,Both,22,All ages,409,Non-communicable diseases,3,Rate,2021,554.6346740454488,581.4271350414609,530.217059701072
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,1,Number,2021,9888413.461412141,10585373.154936502,9124879.131245876
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,2,Percent,2021,0.14568875215961566,0.1528194029557499,0.13654278657758623
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,2021,125.30694146574422,134.13888279397113,115.63135983775207
1,Deaths,1,Global,3,Both,22,All ages,411,Esophageal cancer,1,Number,2021,538601.9091872636,603405.5489056602,475943.9848084296
1,Deaths,1,Global,3,Both,22,All ages,411,Esophageal cancer,2,Percent,2021,0.00793272638207372,0.008756245170722458,0.007126048318786331
1,Deaths,1,Global,3,Both,22,All ages,411,Esophageal cancer,3,Rate,2021,6.825216013796043,7.6464140675231285,6.031208674484984
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,1,Number,2021,954373.6015463611,1089576.5838839228,821750.8059909112
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,2,Percent,2021,0.014058499412868295,0.015719891086328402,0.012185762838676822
1,Deaths,1,Global,3,Both,22,All ages,414,Stomach cancer,3,Rate,2021,12.09391551962302,13.80722092092725,10.41330649730197
1,Deaths,1,Global,3,Both,22,All ages,417,Liver cancer,1,Number,2021,483875.12694864016,540177.1153918189,440400.31538804265
1,Deaths,1,Global,3,Both,22,All ages,417,Liver cancer,2,Percent,2021,0.00712797180551558,0.007811678155594465,0.006603576433829089
1,Deaths,1,Global,3,Both,22,All ages,417,Liver cancer,3,Rate,2021,6.131712882546073,6.84517718071539,5.58079582302821
1,Deaths,1,Global,3,Both,22,All ages,418,Liver cancer due to hepatitis B,1,Number,2021,181194.31763660698,221685.28139692958,148896.4832432221
1,Deaths,1,Global,3,Both,22,All ages,418,Liver cancer due to hepatitis B,2,Percent,2021,0.0026683259019669543,0.0032056183024850703,0.0022238522055911913
1,Deaths,1,Global,3,Both,22,All ages,418,Liver cancer due to hepatitis B,3,Rate,2021,2.2961120954961936,2.8092175441716516,1.8868307826146602
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,1,Number,2021,222208.37152869167,240746.737961254,199406.3024104532
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,2,Percent,2021,0.0032741924288648802,0.0035009465427847343,0.0029665998103457413
1,Deaths,1,Global,3,Both,22,All ages,489,Other malignant neoplasms,3,Rate,2021,2.815846193426437,3.0507661840296505,2.52689614583317
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,1,Number,2021,55179.06647064079,64295.47769535356,46760.974070001386
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,2,Percent,2021,0.0008132396125714324,0.0009478821577387857,0.0006884013899338853
1,Deaths,1,Global,3,Both,22,All ages,490,Other neoplasms,3,Rate,2021,0.6992345212255702,0.8147585749244333,0.5925596318900356
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2021,19414853.087521862,20668512.493677627,17775807.463992976
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2021,0.28605595738973055,0.2990352020696152,0.26407545382368663
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2021,246.02691512625137,261.9134096016459,225.25676885266637
1,Deaths,1,Global,3,Both,22,All ages,492,Rheumatic heart disease,1,Number,2021,373345.2125490109,444761.75851337955,324139.65308871766
1,Deaths,1,Global,3,Both,22,All ages,492,Rheumatic heart disease,2,Percent,2021,0.00550061064948961,0.00652654380843335,0.004840033621706409
1,Deaths,1,Global,3,Both,22,All ages,492,Rheumatic heart disease,3,Rate,2021,4.7310670086719675,5.636064456418739,4.1075293518839375
1,Deaths,1,Global,3,Both,22,All ages,614,Thalassemias,1,Number,2021,11083.370238571704,13978.868431639281,7959.67268422488
1,Deaths,1,Global,3,Both,22,All ages,614,Thalassemias,2,Percent,2021,0.00016328125138248323,0.0002055525482333735,0.00011753196271886414
1,Deaths,1,Global,3,Both,22,All ages,614,Thalassemias,3,Rate,2021,0.1404495504913426,0.1771415864795985,0.10086574990223096
1,Deaths,1,Global,3,Both,22,All ages,615,Sickle cell disorders,1,Number,2021,33908.89522378624,45797.67262055602,23888.193198007833
1,Deaths,1,Global,3,Both,22,All ages,615,Sickle cell disorders,2,Percent,2021,0.0004994871276259626,0.0006773046120596077,0.0003518973068148928
1,Deaths,1,Global,3,Both,22,All ages,615,Sickle cell disorders,3,Rate,2021,0.42969683312253454,0.5803525818095994,0.30271351804475266
1,Deaths,1,Global,3,Both,22,All ages,616,G6PD deficiency,1,Number,2021,8086.541586598998,11726.667259361204,5685.421661027917
1,Deaths,1,Global,3,Both,22,All ages,616,G6PD deficiency,2,Percent,2021,0.00011912262908597475,0.00017195159630259342,8.331928562683144e-05
1,Deaths,1,Global,3,Both,22,All ages,616,G6PD deficiency,3,Rate,2021,0.10247344502801156,0.14860147318791303,0.07204621874546503
1,Deaths,1,Global,3,Both,22,All ages,618,Other hemoglobinopathies and hemolytic anemias,1,Number,2021,35026.63900087194,43079.262580961506,28463.62105400581
1,Deaths,1,Global,3,Both,22,All ages,618,Other hemoglobinopathies and hemolytic anemias,2,Percent,2021,0.0005160472668518476,0.0006335827889763627,0.0004222281494390894
1,Deaths,1,Global,3,Both,22,All ages,618,Other hemoglobinopathies and hemolytic anemias,3,Rate,2021,0.44386099146760616,0.5459046242033936,0.3606937868481971
1,Deaths,1,Global,3,Both,22,All ages,619,"Endocrine, metabolic, blood, and immune disorders",1,Number,2021,175901.5380575136,190755.3707802846,154306.07188652275
1,Deaths,1,Global,3,Both,22,All ages,619,"Endocrine, metabolic, blood, and immune disorders",2,Percent,2021,0.0025921527562992683,0.0027850728469207228,0.0022827698594627523
1,Deaths,1,Global,3,Both,22,All ages,619,"Endocrine, metabolic, blood, and immune disorders",3,Rate,2021,2.2290414755735255,2.4172706950330083,1.9553816184110253
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2021,118499.49897466808,128548.07727747956,103131.36464514241
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2021,0.0017461778179554347,0.0018691816724263441,0.0015217746317661195
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2021,1.5016372282251071,1.6289737942089213,1.3068907285583586
1,Deaths,1,Global,3,Both,22,All ages,627,Rheumatoid arthritis,1,Number,2021,37330.34841051817,43135.53926975925,31060.30451761872
1,Deaths,1,Global,3,Both,22,All ages,627,Rheumatoid arthritis,2,Percent,2021,0.0005500454579720307,0.0006295027061421225,0.0004615389423856161
1,Deaths,1,Global,3,Both,22,All ages,627,Rheumatoid arthritis,3,Rate,2021,0.4730538221754962,0.5466177679019842,0.3935992133910656
1,Deaths,1,Global,3,Both,22,All ages,639,Other musculoskeletal disorders,1,Number,2021,81169.1505641501,88478.790466377,69942.03450271154
1,Deaths,1,Global,3,Both,22,All ages,639,Other musculoskeletal disorders,2,Percent,2021,0.0011961323599834048,0.0012971820054473015,0.0010404722460728019
1,Deaths,1,Global,3,Both,22,All ages,639,Other musculoskeletal disorders,3,Rate,2021,1.0285834060496135,1.1212118770311663,0.8863122944471565
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2021,1198125.9091012387,1330491.8200814766,1093517.9695706356
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2021,0.01765105768889374,0.019290708730895934,0.01626162542486674
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2021,15.182768575182566,16.86012233106931,13.857166545416572
1,Deaths,1,Global,3,Both,22,All ages,641,Congenital birth defects,1,Number,2021,530946.5832043171,642418.9410838895,454278.9747743339
1,Deaths,1,Global,3,Both,22,All ages,641,Congenital birth defects,2,Percent,2021,0.007819769606665222,0.009410466161122613,0.006819381846195657
1,Deaths,1,Global,3,Both,22,All ages,641,Congenital birth defects,3,Rate,2021,6.728206975026613,8.140795584753839,5.756667550694889
1,Deaths,1,Global,3,Both,22,All ages,642,Neural tube defects,1,Number,2021,56360.69717769142,69297.7211257686,45072.40236289682
1,Deaths,1,Global,3,Both,22,All ages,642,Neural tube defects,2,Percent,2021,0.0008299515295453156,0.0010074391217744303,0.0006695309666433298
1,Deaths,1,Global,3,Both,22,All ages,642,Neural tube defects,3,Rate,2021,0.7142082609888114,0.8781474923861136,0.5711618862467577
1,Deaths,1,Global,3,Both,22,All ages,643,Congenital heart anomalies,1,Number,2021,250811.3246322369,304084.48713487765,207821.56328503432
1,Deaths,1,Global,3,Both,22,All ages,643,Congenital heart anomalies,2,Percent,2021,0.003694055394269363,0.004501139180824152,0.0030634114018936527
1,Deaths,1,Global,3,Both,22,All ages,643,Congenital heart anomalies,3,Rate,2021,3.178305609618927,3.8533883295581233,2.633535153793858
1,Deaths,1,Global,3,Both,22,All ages,644,Orofacial clefts,1,Number,2021,1718.6359194352658,4409.481488665246,484.75164131027407
1,Deaths,1,Global,3,Both,22,All ages,644,Orofacial clefts,2,Percent,2021,2.530307196470563e-05,6.520995956896275e-05,7.122253527799874e-06
1,Deaths,1,Global,3,Both,22,All ages,644,Orofacial clefts,3,Rate,2021,0.02177872227915979,0.05587738022390018,0.0061428201581708005
1,Deaths,1,Global,3,Both,22,All ages,419,Liver cancer due to hepatitis C,1,Number,2021,146522.0291951889,168518.94529831532,125936.13439572132
1,Deaths,1,Global,3,Both,22,All ages,419,Liver cancer due to hepatitis C,2,Percent,2021,0.0021590017055089163,0.0024788307726290875,0.0018493281235637694
1,Deaths,1,Global,3,Both,22,All ages,419,Liver cancer due to hepatitis C,3,Rate,2021,1.856741468937491,2.135488538861052,1.595874998828494
1,Deaths,1,Global,3,Both,22,All ages,420,Liver cancer due to alcohol use,1,Number,2021,92227.78473711628,112160.26643595059,75053.11109914673
1,Deaths,1,Global,3,Both,22,All ages,420,Liver cancer due to alcohol use,2,Percent,2021,0.001358820937827889,0.0016128638377676456,0.001121142414932866
1,Deaths,1,Global,3,Both,22,All ages,420,Liver cancer due to alcohol use,3,Rate,2021,1.168719498700926,1.4213058541612462,0.9510803564214764
1,Deaths,1,Global,3,Both,22,All ages,421,Liver cancer due to other causes,1,Number,2021,20589.92277652316,25047.613319357482,16371.18620677839
1,Deaths,1,Global,3,Both,22,All ages,421,Liver cancer due to other causes,2,Percent,2021,0.0003033091030796622,0.00036648858326812736,0.00024396752007147467
1,Deaths,1,Global,3,Both,22,All ages,421,Liver cancer due to other causes,3,Rate,2021,0.26091751302777055,0.3174058030960514,0.2074572710519147
1,Deaths,1,Global,3,Both,22,All ages,423,Larynx cancer,1,Number,2021,117251.60135143438,125952.42430090674,109354.573488353
1,Deaths,1,Global,3,Both,22,All ages,423,Larynx cancer,2,Percent,2021,0.0017275540159473906,0.0018331239643446123,0.001634949128135538
1,Deaths,1,Global,3,Both,22,All ages,423,Larynx cancer,3,Rate,2021,1.4858237476258176,1.5960814260985017,1.38575183901742
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",1,Number,2021,2016547.4368651747,2218371.8903818233,1820497.6664727218
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",2,Percent,2021,0.029706893931436232,0.03198176920339367,0.02714374581454136
1,Deaths,1,Global,3,Both,22,All ages,426,"Tracheal, bronchus, and lung cancer",3,Rate,2021,25.553886133526984,28.111425326427483,23.069524289353904
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,1,Number,2021,231.4898294097733,261.7376539115771,195.14389141532135
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,2,Percent,2021,3.4118832212273618e-06,3.853955072821309e-06,2.857997319451127e-06
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,2021,0.0029334617344796126,0.0033167651217322273,0.002472882457271885
1,Deaths,1,Global,3,Both,22,All ages,560,Alcohol use disorders,1,Number,2021,158468.68895055185,173258.8700243093,129565.45391887377
1,Deaths,1,Global,3,Both,22,All ages,560,Alcohol use disorders,2,Percent,2021,0.0023351060560257895,0.0025283535239361984,0.0019443797773434624
1,Deaths,1,Global,3,Both,22,All ages,560,Alcohol use disorders,3,Rate,2021,2.008130708527663,2.1955533280721755,1.6418660904047961
